Manufacturer,ProductName,review_site,language_country,review_rating,verified_purchase,review_date,review_title,review_text,product_url
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-02-03,NOPE!!! Won’t stay in!,"Got these for Christmas and was excited to try them out. They fit at first, but during my workouts they started slipping. I’ve tried all other earpieces with no luck. This last time, I was washing my hands at the gym and they fell out of my ear into the sink of running water! I will be going back to my wired Beats EarPods!",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Airpod Pros,"I am not an Apple guy outside of their headphones, where I really loved the earpods, the Airpods, and now the Airpod pros. I use these with my Windows laptop and android phone, and they sync and work very well. The fit is good, they stay in my ears even when I'm walking around. They sound about the same as the regular Airpods, but I think they look a lot better since the nub coming out the bottom isn't as long. The noise cancellation on these is the reason I made the jump, and I don't regret it at all. You put them in, and the world around you disappears which is nice for me since I hate outside noises. My one complaint is that the volume on these doesn't get very loud, but that is only a problem if I only have in one and it is noisy around me. With both in no complaints",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,The very best.,I never go anywhere without them.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Cheaper then the Apple Store,I upgraded from 1st Generation AirPods to the new AirPods Pro. The design and sound quality is excellent. I also have to give Amazon 5 stars for a cheaper price then the Apple Store and delivering the AirPods quickly after they said they were temporary out of stock.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",2,1,2020-02-03,Fall out of ear way too often,"They are overall great when in ideal conditions, but...
When I run, they move around and noise cancellation stops working because they are no longer completely sealed. Additionally, they very regularly fall out of my ear, sometimes without warning. I am returning because I've only had them for a month and they've easily fallen out of my ear over 10 times while outside. If I have them for a year, there is a great chance they will fall out of my ear into a drain and never be recovered. The case is making a creaking noise when opening as well, which is unacceptable for a 1 month old APPLE product that costs $250. Overall, enjoyable at times but poor quality for long-term.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Excellent product,Love it,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Better than expectation,One of the Best thing to do with your 300$,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Great for travel really blocks out the noise.?,They fall out,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,0,2020-02-03,NOT WORTH IT! Please read this,"Let me preface by saying that I am a loyal apple customer. I have completely bought in to the elegant, easy to use, convenient, outrageously priced, company that is Apple. I have the latest Apple Watch, MacBook Pro, iPad, Apple pencil, and iPhone. And I am here to tell you that the AirPods pro are NOT WORTH IT! I'll start with the good: These headphones have very good noise cancelling. It baffles me how Apple was able to produce such great noise cancelling technology in an in-ear headphone. They also have transparency mode which is almost better than not wearing any headphones at all. You can hear yourself and your surroundings clear as day and all it takes to switch between the two is holding the stem for 2 seconds. The sound quality is also great. At least, when the headphone actually stays in your ear. Theres good balance and you feel completely immersed in the music. I also like the new system for pausing/unpausing sound. It is more assuring to hear a button click than praying that you tapped in the right spot on the right bud (which is what the original AirPods required). However despite the great engineering that went into these headphones, I do not recommend buying them! When I first fitted them in my ear they felt snug and the ear fitting gauge said the medium ones were perfect. Since then, I don't know if my ears have somehow stretched or what happened but the AirPods now fall out ALL THE TIME. I do wear them for long periods of time and they are usually comfortable for the first 30 minutes, but then my inner ear flaps start aching in pain. They have fallen out multiple times while I'm sitting at my desk not moving, and don't even get me started on what its like to exercise in them (lets just say as soon as there is any sweat it's game over). I know you're probably thinking ""Why don't you just put a bigger earpiece on?"" Nope. I will never do that again. If the pain from the medium earpiece is annoying, the bigger earpiece is unbearable. Not only are they uncomfortable, but they also die way faster than the original air-pods! This is probably due to the fact that I use them in noise canceling or transparency mode exclusively, but let me explain. I bought the AirPods Pro because I wanted portable noise-canceling headphones. If I was okay with non-noise cancelling, then I would have just stuck witch my original AirPods and saved $250+! I can usually wear these for 3.5-4 hours before they die whereas my original AirPods would last 7 hours easily. While the noise canceling is amazing, my original AirPods (and even regular headphones) do fine job of blocking out external noise when the music is lout enough. i would choose comfortable headphone that get the job done over super uncomfortable ones with real noise canceling. I also think there are much more comfortable noise canceling headphones on the market such as Beats and Bose over ear headphones. Unfortunately, I gave my original AirPods to a friend and dislike these AirPods Pro so much that I have reverted to OG chorded apple headphones. I suffered for 4 weeks. I was in denial that this investment could be so not worth it. But I finally caved and I'm so glad thatI did because I am so much happier using my $20 headphones than the $250 AirPods Pro. The original AirPods are great! I used them every single day. They are convenient, comfortable, and very compatible with my other devices. Unfortunately the AirPods Pro have been a major loss for me. Yes they do have unbelievable noise cancelling and transparency technology along with a great sound, but they are UNCOMFORTABLE and do not work for my daily life. Please save $100 and get the original AirPods! I wish I had mine back!",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Two Thumbs Up!,"Sound great, easy to use, comfortable - no complaints so far.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Perfect product,They are the best,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,very nice,perfect!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Great,These are worth the price; love the noise cancellation feature. A key point is to make sure you have the correct seal,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-02-03,Disappointed,Sometimes the left earphone doesn't work when it's first turned on.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-02-03,No good on an airplane,"Airplane tested, no good. I really, strongly wanted the noise cancelling to work for airplane travel. It simply does not. I’m not looking for perfection, just headphones that ease the constant hum. They’re great in stores and on the bus and metro, but they just don’t cancel out the noise of a jet engine on a plane. Great headphones, but not worth the price. They’re worth about half of the MSRP at best.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,good,amazing,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-03,Apple AirPods rule!,Love them!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Muy fácil su uso excelente calidad,Me encantaron,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,They are comfortable,Love it,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Apple is apple through and through.,They’re cool. Slip out here and there but overall quality and sound is good.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Way better than regular AirPods!,"The new AirPod Pros are amazing. The fit, function, and sound quality are so much better than the standard AirPods. Add in the noise cancelling feature and these are well worth the premium over the regular AirPods. You won’t regret this purchase.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Better than older AirPods.,Much better than my previous AirPods. These I can run in and don’t worry they will fall out. The silicone Tip is squishy inside my ear and more comfortable. Noise canceling is superb.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Great!,Love everything about them!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Best headphones ever,"I have been using various earbuds since 1984 on a Sony cassette walkman and FINALLY someone has engineered proper, modern, usable headphones that sound great, keep you safe , block out noise and protect your hearing all at the same time. The noise canceling is great, sound quality is more than adequate, call quality is suberb. Best of all you can walk or ride a bike in public and be fully aware of what is going on around you and listen to tunes at the same time. A major hit from Apple.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-02-04,Go down a size if hurting,Works good at first it hurt my ears bad and then I went down a size and now there perfect,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",2,1,2020-02-04,Not to good,They are not to good. They don’t adjust to your ears. I have trouble keeping them in my ears.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,AMAZING,"This is my first pair of Bluetooth headphones, and my first pair of noise cancelling headphones. I have owned these for nearly a month and have yet to even run the batteries low, even though I charge rather infrequently. The range on the Bluetooth is much further than I even hoped. The noise cancellation is unreal, it's incredible. I'll probably get hit by a car wearing these",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Game-Changer,"Fantastic - student perspective
It is so convenient that you can use it in places where you wouldn’t think to use other headphones
Super convenient to keep on your person at all times
Noise canceling so you can block out noise at all times
Very comfortable so you can have them on at all times
Never have to worry about loud environments i can focus
Protect your hearing at the gym too!",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,This is a great product.,These fit really well and the noise canceling is unreal how well it works.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Nice upgrade from regular AirPods.,Typical apple quality,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-02-04,that the headphones fit,"didnt fit my ear, just had to plug it in and out all the time.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-04,Airpods,"Definitely not worth $250. They are just like normal headphones and the noise cancellation hurts your head if you have it on too long. Update: love them, get a case that latches because I lost one :)",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Awesome!,This is worth the price! I use the earbuds everyday! Love it! !,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Amazing,Easy,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Great sound,Bought these as a gift for my son. He loves them.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Great product,"Love the noise cancelling. Had the most recent generation, non-pro model and it was hard to hear on a plan, with the pro, no problems at all.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Sound quality,Love the product..I jog with them and my first run out with them I doubled my run time..great product 😎,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",2,1,2020-02-04,Sound quality is good but they keep falling out !,"I have never spent this much money on a pair of headphones before, so with the high price tag I expect them to be far superior to any other pair of headphones I've owned. Unfortunately that is not the case. The sound quality is pretty good and the noise cancellation/active listening features are pretty cool, but they keep popping out of my ears, especially when moving my mouth when chewing or yawning or talking. I'll feel them start to slip out gradually until they just pop out. I've tried all the different sizes, but I have the issue with all of them. I end up having to just hold them in my ears with my hands to prevent them from falling out every few minutes. I googled it thinking there must be some way to fix it, and I came across so many others complaining about the same thing. I saw one post on the apple website from someone with the exact same problem, and saw that over 1,200 people had clicked the button ""I have this problem too"". I would not recommend and I wish I could return them and get my money back. Definitely not worth the high price tag, I love Apple but I am really regretting this purchase.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,The world is silent when u put it on,I like everything about it！,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Good,Good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Love them!,They are Apple wouldn’t expect anything different!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,It’s great!!!!,"This is so conveninet. I really like it. However, they’re easy to drop from my ears.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Best earphones.,Great noise canceling.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,The item is brand new. ..,Very good.. Thank you AMAZON. ..,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-04,They are AirPods with moderate noise cancellation that fit and stay in your ears. They work,"They’re small - They fit well-the noise cancellation is OK-they’re exactly what they were meant to do. The sound quality is pretty good - the end result is that they are convenient – they work well and I like them
I only wish they Manufactured them in black and space gray. Hopefully in the next few years it will be possible to put batteries in products this small that last for 30 hours. That would be awesome",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Worth the money!,"The sound quality and noise cancellation is excellent, considering how tiny these AirPods are. The noise cancellation in these are more effective than ear plugs. I use these to protect my hearing when I go motorcycle riding.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Best AirPods Ever!!!!,Beat Air Pods To Date!! Small discreet size and amazing sound quality👍🏽,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Great purchase,Excellent for talking and playing music!! Worth it!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Perfect,Perfect,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-02-04,Silicone tips do not seal well and fail seal test all the time.,"The sound quality was very impressive the first couple of days when the tips sealed well. Somehow, they invariably failed the seal test despite trying different size tips and positions of the AirPods pro. Then they sounded tinny and noise cancellation no longer worked. It's possible these don't work well in all ears. They certainly did not work in mine.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Ultimate gym headphones,Oh that beauty....they literally can’t fall out of your ear. Apple for the win!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Pods are great!,My son can’t stop using his ear pods!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,10/10 would recommend,I used these mostly on airplanes and when riding my bicycle. Noise cancellation feature was amazing! By far my favorite. Haven’t had any issues with them coming out of my ears.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Best AirPod Yet.,"I had waited to buy AirPods knowing that there would be something better coming. I appreciate the smaller profile and it is the perfect amount of noise canceling for day to day, but not enough for an airplane. I still have to use headphones there but I love using them for my calls and watching and listening at home. They are just what you need for a wireless earbud. Worth the extra money for sure.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-04,Good product,"Easy to pair, good sound quality and comfortable. Occasionally I have to unpair headphones because there are issue with the buttons working",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Amazing,I gave it to my husband and he loves it,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,Amazing purchase,Amazing,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,They finally fit,"They seamlessly connected to my iPhone (11 Pro) right out of the box. I like how they fit, don't fall out, sound great, have noise-cancellation, and are water-resistant. Great for workouts or being in the rain. You can easily switch from noise-cancellation to transparent mode so others can hear you (without having to take one out of your ear). They are a bit pricey, but worth it at $234. Plus, you can add Apple Care for $29 (for two years of coverage). I normally use my Bose QC-35 Series II's but these are a great alternative for “in ear” portability. If they came in black that would be ultimate.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-04,It’s Apple it’s a good product,They are Apple quality as usual a little pricey ... but they do what they are suppose to,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Apple,Very good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Good,Good,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-02-05,Defective product,Default piece,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-05,"Great sound quality, but why so ungodly expensive?","At this price point, these earbuds needed to be perfect in order to get 5 stars from me. Unfortunately, they were not perfect. The noise cancellation feature did not meet my expectation. I've had several Bose noise-canceling products before, so those were the baseline against which I judged these Airpods Pro. And I can tell you that while the sound quality is actually perfect, these Apple Airpods Pro left quite a bit to be desired when it comes to noise cancellation. Too much white noise when this feature is turned on. The battery life also needs to be a bit better if you are going to price your product like this.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Great,Great,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-02-05,Air pods pro,The case was Wobbly,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-02-05,Must have!,"Perfect! Battery is great, and quality is way better than first 2 versions!",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,0,2020-02-05,Works best with iPhones.,"The magnetic case attracts fine metal that manages to make its way where the AirPods sit having to clean the pods before they enter the ear. The white gets dirty really easy and the noise cancellation isn’t 100%, I can hear through them regardless of which fitting I use. The bass lacks but the microphone and voice quality makeup for it, the ability to use Siri is what makes these special. There are better options for audio enthusiasts but these just work great with iPhones. The transparency feature is also something to consider when buying these vs others.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
